date,Soil Moisture Resistance (Ohm),Ambient Temperature (deg. C),Atmospheric Humidity (%),DC Water pump Status
07-04-2023 12:15,523,31.9,34,1
07-04-2023 12:30,506,30.1,58,1
07-04-2023 12:45,507,32.9,33,1
07-04-2023 13:00,524,33.3,50,1
07-04-2023 13:15,524,25,29,1
07-04-2023 13:30,507,32.6,32,1
07-04-2023 13:45,508,32.2,39,1
07-04-2023 14:00,508,30.6,68,1
07-04-2023 14:15,525,33.4,47,1
07-04-2023 14:30,525,32.8,25,1
07-04-2023 14:45,508,33.4,27,1
07-04-2023 15:00,509,32.1,64,1
07-04-2023 15:15,509,26,28,1
07-04-2023 15:30,526,32.8,69,1
07-04-2023 15:45,526,32.7,21,1
07-04-2023 16:00,509,32.2,29,1
07-04-2023 16:15,509,30.1,21,1
07-04-2023 16:30,509,30.6,65,1
07-04-2023 16:45,526,30.9,50,1
07-04-2023 17:00,510,32.1,44,1
07-04-2023 17:15,528,33.4,63,1
07-04-2023 17:30,511,26,63,1
07-04-2023 17:45,528,30.1,24,1
07-04-2023 18:00,528,32.8,42,1
07-04-2023 18:15,512,32.7,20,1
07-04-2023 18:30,512,30.5,23,1
07-04-2023 18:45,529,32.8,52,1
07-04-2023 19:00,530,32.1,23,1
07-04-2023 19:15,513,32.7,41,1
07-04-2023 19:30,530,30.5,20,1
07-04-2023 19:45,513,25,40,1
07-04-2023 20:00,513,31.2,36,1
07-04-2023 20:15,513,33.4,28,1
07-04-2023 20:30,514,32.3,69,1
07-04-2023 20:45,514,25,52,1
07-04-2023 21:00,514,27,41,1
07-04-2023 21:15,514,31.3,57,1
07-04-2023 21:30,513,32.4,61,1
07-04-2023 21:45,514,32.7,34,1
07-04-2023 22:00,516,30.5,66,1
07-04-2023 22:15,516,30.3,61,1
07-04-2023 22:30,516,32.7,51,1
07-04-2023 22:45,533,32.3,39,1
07-04-2023 23:00,517,25,21,1
07-04-2023 23:15,517,30.2,28,1
07-04-2023 23:30,517,30.6,54,1
07-04-2023 23:45,517,30.1,45,1
08-04-2023 00:00,518,32.7,29,1
08-04-2023 00:15,518,30.6,65,1
08-04-2023 00:30,535,32.7,70,1
08-04-2023 00:45,519,30.5,26,1
08-04-2023 01:00,519,33.4,60,1
08-04-2023 01:15,519,30,63,1
08-04-2023 01:30,519,32.3,57,1
08-04-2023 01:45,520,31.2,32,1
08-04-2023 02:00,519,25,20,1
08-04-2023 02:15,536,25,57,1
08-04-2023 02:30,536,30.5,46,1
08-04-2023 02:45,520,32.7,28,1
08-04-2023 03:00,520,32.1,29,1
08-04-2023 03:15,520,33.4,56,1
08-04-2023 03:30,520,25,70,1
08-04-2023 03:45,521,32.1,40,1
08-04-2023 04:00,522,27,35,1
08-04-2023 04:15,522,30.6,55,1
08-04-2023 04:30,520,31.5,23,1
08-04-2023 04:45,521,32.6,33,1
08-04-2023 05:00,522,27,50,1
08-04-2023 05:15,522,31.6,69,1
08-04-2023 05:30,522,32.7,24,1
08-04-2023 05:45,522,32.7,43,1
08-04-2023 06:00,541,32.1,33,1
08-04-2023 06:15,541,25,57,1
08-04-2023 06:30,541,25,44,1
08-04-2023 06:45,523,30.6,56,1
08-04-2023 07:00,524,25,58,1
08-04-2023 07:15,523,32.3,61,1
08-04-2023 07:30,525,26,67,1
08-04-2023 07:45,542,32.1,57,1
08-04-2023 08:00,525,32.2,47,1
08-04-2023 08:15,543,30.6,48,1
08-04-2023 08:30,526,30.5,33,1
08-04-2023 08:45,526,32.1,44,1
08-04-2023 09:00,526,30.6,33,1
08-04-2023 09:15,528,30.6,68,1
08-04-2023 09:30,526,30.6,38,1
08-04-2023 09:45,528,32.6,50,1
08-04-2023 10:00,528,32.9,52,1
08-04-2023 10:15,528,32.7,27,1
08-04-2023 10:30,528,33.3,65,1
08-04-2023 10:45,528,32.1,48,1
08-04-2023 11:00,528,30.6,66,1
08-04-2023 11:15,545,30.6,25,1
08-04-2023 11:30,529,30.6,57,1
08-04-2023 11:45,545,32.3,25,1
08-04-2023 12:00,529,30.6,50,1
08-04-2023 12:15,546,32.3,46,1
08-04-2023 12:30,546,32.1,68,1
08-04-2023 12:45,545,30.2,60,1
08-04-2023 13:00,529,31,67,1
08-04-2023 13:15,546,25,27,1
08-04-2023 13:30,530,30.1,30,1
08-04-2023 13:45,531,30.5,37,1
08-04-2023 14:00,546,32.1,42,1
08-04-2023 14:15,531,33.4,49,1
08-04-2023 14:30,531,30.2,69,1
08-04-2023 14:45,531,30,46,1
08-04-2023 15:00,532,32.1,25,1
08-04-2023 15:15,532,32.8,62,1
08-04-2023 15:30,532,30.6,51,1
08-04-2023 15:45,532,32.8,67,1
08-04-2023 16:00,547,30.3,62,1
08-04-2023 16:15,532,25,54,1
08-04-2023 16:30,547,30.6,68,1
08-04-2023 16:45,532,33.4,45,1
08-04-2023 17:00,547,32.7,23,1
08-04-2023 17:15,547,30.5,35,1
08-04-2023 17:30,548,32.8,47,1
08-04-2023 17:45,533,30.5,27,1
08-04-2023 18:00,549,32.1,39,1
08-04-2023 18:15,534,33.4,29,1
08-04-2023 18:30,549,32.3,32,1
08-04-2023 18:45,549,32.3,57,1
08-04-2023 19:00,534,31.9,39,1
08-04-2023 19:15,550,33.3,39,1
08-04-2023 19:30,533,30.1,53,1
08-04-2023 19:45,534,33.4,27,1
08-04-2023 20:00,534,30.6,30,1
08-04-2023 20:15,535,25,60,1
08-04-2023 20:30,552,33.4,34,1
08-04-2023 20:45,534,30.5,27,1
08-04-2023 21:00,535,30.6,63,1
08-04-2023 21:15,535,33.4,52,1
08-04-2023 21:30,535,30.1,36,1
08-04-2023 21:45,535,30.6,22,1
08-04-2023 22:00,535,30.6,37,1
08-04-2023 22:15,535,32.8,30,1
08-04-2023 22:30,535,32.7,65,1
08-04-2023 22:45,536,32.8,67,1
08-04-2023 23:00,536,33.3,51,1
08-04-2023 23:15,536,32.9,23,1
08-04-2023 23:30,553,32.3,25,1
08-04-2023 23:45,536,33.3,52,1
09-04-2023 00:00,536,30.3,21,1
09-04-2023 00:15,536,30.5,38,1
09-04-2023 00:30,537,32.7,54,1
09-04-2023 00:45,537,32.8,52,1
09-04-2023 01:00,537,26,20,1
09-04-2023 01:15,537,33.4,59,1
09-04-2023 01:30,538,30.6,49,1
09-04-2023 01:45,555,33.4,50,1
09-04-2023 02:00,554,33.4,35,1
09-04-2023 02:15,537,32.8,25,1
09-04-2023 02:30,555,32.9,49,1
09-04-2023 02:45,555,30.3,22,1
09-04-2023 03:00,537,32.7,41,1
09-04-2023 03:15,537,30.1,51,1
09-04-2023 03:30,555,33.3,32,1
09-04-2023 03:45,537,33.4,66,1
09-04-2023 04:00,537,30.5,58,1
09-04-2023 04:15,537,33.4,53,1
09-04-2023 04:30,537,30.5,34,1
09-04-2023 04:45,554,32.7,41,1
09-04-2023 05:00,537,32.8,43,1
09-04-2023 05:15,537,32.7,57,1
09-04-2023 05:30,538,32.1,21,1
09-04-2023 05:45,538,30.5,20,1
09-04-2023 06:00,537,32.2,30,1
09-04-2023 06:15,540,30.2,29,1
09-04-2023 06:30,540,32.2,26,1
09-04-2023 06:45,538,26,35,1
09-04-2023 07:00,540,33.4,69,1
09-04-2023 07:15,540,33.4,61,1
09-04-2023 07:30,538,30.6,29,1
09-04-2023 07:45,540,33.3,27,1
09-04-2023 08:00,540,31.3,70,1
09-04-2023 08:15,540,30.3,63,1
09-04-2023 08:30,556,30.3,49,1
09-04-2023 08:45,541,33.4,26,1
09-04-2023 09:00,556,30.6,46,1
09-04-2023 09:15,556,31.9,61,1
09-04-2023 09:30,556,30,47,1
09-04-2023 09:45,541,31.8,47,1
09-04-2023 10:00,556,30.1,25,1
09-04-2023 10:15,540,32.7,62,1
09-04-2023 10:30,540,33.3,65,1
09-04-2023 10:45,541,30.6,25,1
09-04-2023 11:00,541,30.4,51,1
09-04-2023 11:15,542,31.8,52,1
09-04-2023 11:30,557,32.1,46,1
09-04-2023 11:45,542,30.3,64,1
09-04-2023 12:00,557,33.4,56,1
09-04-2023 12:15,542,32.8,50,1
09-04-2023 12:30,542,32.9,44,1
09-04-2023 12:45,541,30.5,55,1
09-04-2023 13:00,556,32.8,27,1
09-04-2023 13:15,541,33.4,50,1
09-04-2023 13:30,556,25,44,1
09-04-2023 13:45,556,30.5,55,1
09-04-2023 14:00,556,32.8,62,1
09-04-2023 14:15,556,26,40,1
09-04-2023 14:30,541,32.8,27,1
09-04-2023 14:45,540,32.8,42,1
09-04-2023 15:00,540,30.5,22,1
09-04-2023 15:15,540,33.4,48,1
09-04-2023 15:30,540,30.6,53,1
09-04-2023 15:45,555,30.5,58,1
09-04-2023 16:00,540,30.6,25,1
09-04-2023 16:15,540,31.3,26,1
09-04-2023 16:30,541,30.6,28,1
09-04-2023 16:45,540,33.4,67,1
09-04-2023 17:00,540,25,39,1
09-04-2023 17:15,540,32.9,28,1
09-04-2023 17:30,541,30.3,32,1
09-04-2023 17:45,556,32.7,34,1
09-04-2023 18:00,556,32.1,49,1
09-04-2023 18:15,556,32.3,40,1
09-04-2023 18:30,557,27,45,1
09-04-2023 18:45,541,30.6,51,1
09-04-2023 19:00,541,25,24,1
09-04-2023 19:15,541,32.7,42,1
09-04-2023 19:30,541,32.5,40,1
09-04-2023 19:45,541,32.2,53,1
09-04-2023 20:00,556,33.4,51,1
09-04-2023 20:15,542,30.7,27,1
09-04-2023 20:30,557,25,29,1
09-04-2023 20:45,557,26,69,1
09-04-2023 21:00,557,32.8,50,1
09-04-2023 21:15,558,30.7,70,1
09-04-2023 21:30,542,33.4,51,1
09-04-2023 21:45,557,30.8,40,1
09-04-2023 22:00,557,30.6,66,1
09-04-2023 22:15,558,32.7,37,1
09-04-2023 22:30,557,32.9,65,1
09-04-2023 22:45,556,32.9,57,1
09-04-2023 23:00,542,32.2,40,1
09-04-2023 23:15,558,31.2,66,1
09-04-2023 23:30,542,32.2,25,1
09-04-2023 23:45,558,33.3,20,1
10-04-2023 00:00,557,32.1,43,1
10-04-2023 00:15,542,33.3,23,1
10-04-2023 00:30,543,32,51,1
10-04-2023 00:45,558,25,28,1
10-04-2023 01:00,558,30.6,39,1
10-04-2023 01:15,558,30.6,35,1
10-04-2023 01:30,558,32.8,24,1
10-04-2023 01:45,542,30.1,58,1
10-04-2023 02:00,542,31.6,58,1
10-04-2023 02:15,542,32.7,35,1
10-04-2023 02:30,542,30.6,43,1
10-04-2023 02:45,542,32.8,38,1
10-04-2023 03:00,542,33.4,61,1
10-04-2023 03:15,542,30.6,49,1
10-04-2023 03:30,559,30.6,21,1
10-04-2023 03:45,559,30.1,70,1
10-04-2023 04:00,542,33.4,63,1
10-04-2023 04:15,542,32.7,56,1
10-04-2023 04:30,558,32.7,36,1
10-04-2023 04:45,558,30.5,64,1
10-04-2023 05:00,542,25,49,1
10-04-2023 05:15,541,32.6,60,1
10-04-2023 05:30,542,30.6,58,1
10-04-2023 05:45,542,30.6,46,1
10-04-2023 06:00,558,32.5,46,1
10-04-2023 06:15,558,30.8,67,1
10-04-2023 06:30,542,32.4,33,1
10-04-2023 06:45,542,32.3,70,1
10-04-2023 07:00,557,30.1,31,1
10-04-2023 07:15,542,30.6,37,1
10-04-2023 07:30,542,32.8,43,1
10-04-2023 07:45,558,32.8,43,1
10-04-2023 08:00,558,32.8,55,1
10-04-2023 08:15,543,30.6,67,1
10-04-2023 08:30,558,31.5,57,1
10-04-2023 08:45,558,30.2,45,1
10-04-2023 09:00,542,25,58,1
10-04-2023 09:15,542,32.2,37,1
10-04-2023 09:30,557,30.2,30,1
10-04-2023 09:45,542,30.6,33,1
10-04-2023 10:00,557,30.6,49,1
10-04-2023 10:15,542,30.2,51,1
10-04-2023 10:30,542,32.7,63,1
10-04-2023 10:45,542,32.1,43,1
10-04-2023 11:00,557,30.6,69,1
10-04-2023 11:15,542,30.6,64,1
10-04-2023 11:30,542,32.5,56,1
10-04-2023 11:45,542,30.5,26,1
10-04-2023 12:00,558,32.7,54,1
10-04-2023 12:15,543,30,33,1
10-04-2023 12:30,543,32.3,61,1
10-04-2023 12:45,543,32.8,63,1
10-04-2023 13:00,543,30.5,61,1
10-04-2023 13:15,542,32.2,40,1
10-04-2023 13:30,558,33.4,69,1
10-04-2023 13:45,559,30.2,70,1
10-04-2023 14:00,556,32.7,37,1
10-04-2023 14:15,543,32.8,24,1
10-04-2023 14:30,543,33.4,26,1
10-04-2023 14:45,543,30.2,29,1
10-04-2023 15:00,543,30.6,50,1
10-04-2023 15:15,559,25,66,1
10-04-2023 15:30,559,32.4,59,1
10-04-2023 15:45,543,33.4,57,1
10-04-2023 16:00,543,30.2,69,1
10-04-2023 16:15,559,27,36,1
10-04-2023 16:30,543,32.8,47,1
10-04-2023 16:45,559,33.4,62,1
10-04-2023 17:00,543,30.5,34,1
10-04-2023 17:15,559,30,28,1
10-04-2023 17:30,542,30.6,57,1
10-04-2023 17:45,543,31.2,21,1
10-04-2023 18:00,559,31.3,36,1
10-04-2023 18:15,543,30.6,64,1
10-04-2023 18:30,538,31.7,64,1
10-04-2023 18:45,497,32.8,45,0
10-04-2023 19:00,486,32.7,36,0
10-04-2023 19:15,499,31.2,54,0
10-04-2023 19:30,537,30.3,45,1
10-04-2023 19:45,465,30.3,56,0
10-04-2023 20:00,501,32.2,39,1
10-04-2023 20:15,506,33.4,23,1
10-04-2023 20:30,502,32.7,61,1
10-04-2023 20:45,484,32.1,59,0
10-04-2023 21:00,462,32.8,56,0
10-04-2023 21:15,526,32.9,55,1
10-04-2023 21:30,541,32.4,63,1
10-04-2023 21:45,500,32.9,30,1
10-04-2023 22:00,465,26,35,0
10-04-2023 22:15,526,33.2,61,1
10-04-2023 22:30,480,32.9,49,0
10-04-2023 22:45,483,30.1,58,0
10-04-2023 23:00,682,31,34,1
10-04-2023 23:15,537,32.8,61,1
10-04-2023 23:30,497,30.6,70,0
10-04-2023 23:45,507,32.8,29,1
11-04-2023 00:00,465,32.4,35,0
11-04-2023 00:15,543,31.5,28,1
11-04-2023 00:30,473,32.1,70,0
11-04-2023 00:45,498,30.5,66,0
11-04-2023 01:00,504,30.1,58,1
11-04-2023 01:15,470,30.5,37,0
11-04-2023 01:30,524,27,28,1
11-04-2023 01:45,482,32.1,22,0
11-04-2023 02:00,537,30.2,47,1
11-04-2023 02:15,498,32.8,68,0
11-04-2023 02:30,556,25,61,1
11-04-2023 02:45,486,30.2,46,0
11-04-2023 03:00,466,32.7,29,0
11-04-2023 03:15,481,30.5,61,0
11-04-2023 03:30,531,32.7,66,1
11-04-2023 03:45,526,32.9,62,1
11-04-2023 04:00,497,33.3,67,0
11-04-2023 04:15,497,31.1,33,0
11-04-2023 04:30,481,32.8,56,0
11-04-2023 04:45,540,30.2,22,1
11-04-2023 05:00,540,27,57,1
11-04-2023 05:15,487,31.4,60,0
11-04-2023 05:30,497,32.7,51,0
11-04-2023 05:45,490,26,34,0
11-04-2023 06:00,523,30.5,45,1
11-04-2023 06:15,465,31.4,65,0
11-04-2023 06:30,501,27,21,1
11-04-2023 06:45,526,30.5,35,1
11-04-2023 07:00,502,32.2,23,1
11-04-2023 07:15,468,33.4,33,0
11-04-2023 07:30,481,32.9,28,0
11-04-2023 07:45,483,32.8,59,0
11-04-2023 08:00,549,30.3,37,1
11-04-2023 08:15,558,25,28,1
11-04-2023 08:30,481,30.6,21,0
11-04-2023 08:45,481,32.8,20,0
11-04-2023 09:00,502,33.3,25,1
11-04-2023 09:15,502,30.3,22,1
11-04-2023 09:30,557,32.7,63,1
11-04-2023 09:45,466,30.5,59,0
11-04-2023 10:00,481,27,58,0
11-04-2023 10:15,497,33.4,25,0
11-04-2023 10:30,514,32.2,60,1
11-04-2023 10:45,542,32.7,28,1
11-04-2023 11:00,518,32.1,48,1
11-04-2023 11:15,498,27,33,0
11-04-2023 11:30,498,32.3,57,0
11-04-2023 11:45,481,32.6,58,0
11-04-2023 12:00,498,32.6,44,0
11-04-2023 12:15,496,33.4,50,0
11-04-2023 12:30,596,30.1,38,1
11-04-2023 12:45,480,30.8,69,0
11-04-2023 13:00,465,30.6,59,0
11-04-2023 13:15,508,32.3,38,1
11-04-2023 13:30,498,30.2,28,0
11-04-2023 13:45,481,27,20,0
11-04-2023 14:00,522,31.2,58,1
11-04-2023 14:15,637,33.4,69,1
11-04-2023 14:30,489,32.5,67,0
11-04-2023 14:45,465,32.3,68,0
11-04-2023 15:00,516,32.1,57,1
11-04-2023 15:15,505,32.1,49,1
11-04-2023 15:30,541,30.5,27,1
11-04-2023 15:45,497,30.6,50,0
11-04-2023 16:00,543,32.7,41,1
11-04-2023 16:15,481,30.2,56,0
11-04-2023 16:30,519,32.8,33,1
11-04-2023 16:45,507,31.7,63,1
11-04-2023 17:00,466,32.8,69,0
11-04-2023 17:15,504,33.3,52,1
11-04-2023 17:30,608,32.9,67,1
11-04-2023 17:45,497,30.3,58,0
11-04-2023 18:00,498,25,54,0
11-04-2023 18:15,542,32.1,35,1
11-04-2023 18:30,498,33.4,59,0
11-04-2023 18:45,508,30.5,46,1
11-04-2023 19:00,542,33.4,45,1
11-04-2023 19:15,497,32.4,40,0
11-04-2023 19:30,558,33.4,27,1
11-04-2023 19:45,511,32.4,47,1
11-04-2023 20:00,523,25,60,1
11-04-2023 20:15,476,32.6,29,0
11-04-2023 20:30,531,32.8,22,1
11-04-2023 20:45,510,31.5,29,1
11-04-2023 21:00,528,30,38,1
11-04-2023 21:15,499,31.2,50,0
11-04-2023 21:30,497,32.2,51,0
11-04-2023 21:45,513,26,61,1
11-04-2023 22:00,470,32.9,43,0
11-04-2023 22:15,556,33.4,41,1
11-04-2023 22:30,476,30.6,36,0
11-04-2023 22:45,499,33.3,29,0
11-04-2023 23:00,540,30.7,53,1
11-04-2023 23:15,469,32,57,0
11-04-2023 23:30,516,33.4,39,1
11-04-2023 23:45,516,30.6,29,1
12-04-2023 00:00,509,32.8,31,1
12-04-2023 00:15,498,32.8,60,0
12-04-2023 00:30,516,30.5,48,1
12-04-2023 00:45,500,32.7,54,1
12-04-2023 01:00,497,30.6,20,0
12-04-2023 01:15,517,33.4,30,1
12-04-2023 01:30,465,33.4,60,0
12-04-2023 01:45,499,32.8,45,0
12-04-2023 02:00,542,32.7,62,1
12-04-2023 02:15,513,30.1,33,1
12-04-2023 02:30,468,30.6,24,0
12-04-2023 02:45,543,30.6,63,1
12-04-2023 03:00,538,32.2,26,1
12-04-2023 03:15,517,30.6,50,1
12-04-2023 03:30,497,33.2,38,0
12-04-2023 03:45,498,30.5,52,0
12-04-2023 04:00,512,32.7,47,1
12-04-2023 04:15,502,32.8,53,1
12-04-2023 04:30,532,33.4,31,1
12-04-2023 04:45,545,32.9,35,1
12-04-2023 05:00,484,32.2,39,0
12-04-2023 05:15,508,30.5,64,1
12-04-2023 05:30,490,32.7,21,0
12-04-2023 05:45,466,31.8,68,0
12-04-2023 06:00,542,30.2,44,1
12-04-2023 06:15,600,30.2,21,1
12-04-2023 06:30,556,30.6,42,1
12-04-2023 06:45,498,31.5,23,0
12-04-2023 07:00,532,32.8,61,1
12-04-2023 07:15,497,32.2,55,0
12-04-2023 07:30,484,30.5,54,0
12-04-2023 07:45,526,32.2,23,1
12-04-2023 08:00,486,30.3,47,0
12-04-2023 08:15,559,32.6,50,1
12-04-2023 08:30,468,33.3,66,0
12-04-2023 08:45,487,31.4,29,0
12-04-2023 09:00,499,32.8,32,0
12-04-2023 09:15,558,30.3,53,1
12-04-2023 09:30,466,33.3,51,0
12-04-2023 09:45,486,32.1,56,0
12-04-2023 10:00,536,32.7,31,1
12-04-2023 10:15,542,32.8,33,1
12-04-2023 10:30,495,33.4,57,0
12-04-2023 10:45,473,31.4,24,0
12-04-2023 11:00,499,25,36,0
12-04-2023 11:15,495,32.8,31,0
12-04-2023 11:30,542,32.8,70,1
12-04-2023 11:45,509,30.6,59,1
12-04-2023 12:00,662,30.6,22,1
12-04-2023 12:15,505,32.7,39,1
12-04-2023 12:30,521,30.4,65,1
12-04-2023 12:45,499,32.1,31,0
12-04-2023 13:00,498,25,42,0
12-04-2023 13:15,1024,32.1,69,1
12-04-2023 13:30,524,30.6,60,1
12-04-2023 13:45,486,32.4,49,0
12-04-2023 14:00,474,30.6,59,0
12-04-2023 14:15,495,30.6,21,0
12-04-2023 14:30,466,33.4,60,0
12-04-2023 14:45,542,32.7,43,1
12-04-2023 15:00,481,32.8,37,0
12-04-2023 15:15,502,30.1,21,1
12-04-2023 15:30,533,32.7,38,1
12-04-2023 15:45,498,32.1,54,0
12-04-2023 16:00,547,30.5,70,1
12-04-2023 16:15,543,31.2,44,1
12-04-2023 16:30,1024,31.9,55,1
12-04-2023 16:45,507,33.3,46,1
12-04-2023 17:00,487,26,49,0
12-04-2023 17:15,477,33.4,68,0
12-04-2023 17:30,502,31.3,51,1
12-04-2023 17:45,487,30.6,40,0
12-04-2023 18:00,505,30.2,21,1
12-04-2023 18:15,541,32.7,57,1
12-04-2023 18:30,466,32.8,37,0
12-04-2023 18:45,498,30.5,51,0
12-04-2023 19:00,495,30.6,48,0
12-04-2023 19:15,514,33.4,31,1
12-04-2023 19:30,506,30.2,26,1
12-04-2023 19:45,501,30.1,66,1
12-04-2023 20:00,504,30.5,60,1
12-04-2023 20:15,526,26,64,1
12-04-2023 20:30,466,32.8,53,0
12-04-2023 20:45,466,26,54,0
12-04-2023 21:00,528,30.6,50,1
12-04-2023 21:15,524,25,57,1
12-04-2023 21:30,485,32.7,24,0
12-04-2023 21:45,522,30.1,22,1
12-04-2023 22:00,481,33.3,46,0
12-04-2023 22:15,496,32.7,67,0
12-04-2023 22:30,558,30.5,43,1
12-04-2023 22:45,497,32.8,38,0
12-04-2023 23:00,507,30.6,45,1
12-04-2023 23:15,465,32.2,37,0
12-04-2023 23:30,476,30.6,61,0
12-04-2023 23:45,497,32.8,23,0
13-04-2023 00:00,519,30.6,52,1
13-04-2023 00:15,485,33.4,35,0
13-04-2023 00:30,498,32.8,39,0
13-04-2023 00:45,558,25,66,1
13-04-2023 01:00,528,26,61,1
13-04-2023 01:15,535,32.8,30,1
13-04-2023 01:30,496,33.4,30,0
13-04-2023 01:45,465,26,28,0
13-04-2023 02:00,542,30.1,64,1
13-04-2023 02:15,556,31.7,45,1
13-04-2023 02:30,504,32.1,25,1
13-04-2023 02:45,528,33.4,37,1
13-04-2023 03:00,512,32.7,48,1
13-04-2023 03:15,498,32.1,31,0
13-04-2023 03:30,497,31.6,42,0
13-04-2023 03:45,499,32.1,36,0
13-04-2023 04:00,528,25,61,1
13-04-2023 04:15,498,32.7,45,0
13-04-2023 04:30,470,26,29,0
13-04-2023 04:45,497,30.6,64,0
13-04-2023 05:00,494,30.3,50,0
13-04-2023 05:15,564,32.7,66,1
13-04-2023 05:30,502,33.4,20,1
13-04-2023 05:45,542,30.2,59,1
13-04-2023 06:00,540,33.4,55,1
13-04-2023 06:15,549,30.4,26,1
13-04-2023 06:30,561,30.6,42,1
13-04-2023 06:45,512,32.1,67,1
13-04-2023 07:00,466,32.1,58,0
13-04-2023 07:15,484,32.1,70,0
13-04-2023 07:30,541,30.5,54,1
13-04-2023 07:45,466,30.6,70,0
13-04-2023 08:00,507,32.4,22,1
13-04-2023 08:15,497,32.1,62,0
13-04-2023 08:30,494,25,25,0
13-04-2023 08:45,542,25,58,1
13-04-2023 09:00,499,33.4,57,0
13-04-2023 09:15,526,31.2,52,1
13-04-2023 09:30,512,30.6,37,1
13-04-2023 09:45,501,26,48,1
13-04-2023 10:00,667,25,39,1
13-04-2023 10:15,498,32.1,67,0
13-04-2023 10:30,546,30,22,1
13-04-2023 10:45,524,30.6,57,1
13-04-2023 11:00,498,33.4,50,0
13-04-2023 11:15,535,30.3,40,1
13-04-2023 11:30,488,32.3,24,0
13-04-2023 11:45,538,30.3,47,1
13-04-2023 12:00,481,32.1,69,0
13-04-2023 12:15,514,32.7,38,1
13-04-2023 12:30,664,32.8,50,1
13-04-2023 12:45,558,33.4,28,1
13-04-2023 13:00,498,30.1,22,0
13-04-2023 13:15,481,32.8,33,0
13-04-2023 13:30,528,30.2,53,1
13-04-2023 13:45,489,32.2,51,0
13-04-2023 14:00,466,33.3,38,0
13-04-2023 14:15,465,33.4,55,0
13-04-2023 14:30,494,32.8,46,0
13-04-2023 14:45,541,32.1,30,1
13-04-2023 15:00,509,32.8,30,1
13-04-2023 15:15,481,33.3,39,0
13-04-2023 15:30,478,32.6,50,0
13-04-2023 15:45,481,32.1,24,0
13-04-2023 16:00,545,30.5,29,1
13-04-2023 16:15,487,25,24,0
13-04-2023 16:30,514,32.6,39,1
13-04-2023 16:45,499,33.4,46,0
13-04-2023 17:00,530,30.1,60,1
13-04-2023 17:15,516,33.4,34,1
13-04-2023 17:30,534,26,47,1
13-04-2023 17:45,497,33.4,27,0
13-04-2023 18:00,481,32.4,59,0
13-04-2023 18:15,528,32.1,34,1
13-04-2023 18:30,529,30.6,45,1
13-04-2023 18:45,535,33.4,20,1
13-04-2023 19:00,556,30.2,46,1
13-04-2023 19:15,500,33.4,61,1
13-04-2023 19:30,487,33.3,46,0
13-04-2023 19:45,542,32.9,63,1
13-04-2023 20:00,497,32.8,59,0
13-04-2023 20:15,557,25,42,1
13-04-2023 20:30,508,26,41,1
13-04-2023 20:45,466,30.2,52,0
13-04-2023 21:00,542,30.6,63,1
13-04-2023 21:15,487,32.1,37,0
13-04-2023 21:30,497,32.3,30,0
13-04-2023 21:45,668,31.3,28,1
13-04-2023 22:00,501,32.1,61,1
13-04-2023 22:15,542,32.8,69,1
13-04-2023 22:30,559,33.3,37,1
13-04-2023 22:45,535,33.4,25,1
13-04-2023 23:00,499,31.5,29,0
13-04-2023 23:15,499,30.1,25,0
13-04-2023 23:30,465,31.7,65,0
13-04-2023 23:45,498,30.5,65,0
14-04-2023 00:00,493,30.1,22,0
14-04-2023 00:15,518,33.4,53,1
14-04-2023 00:30,518,30.5,57,1
14-04-2023 00:45,466,30.5,51,0
14-04-2023 01:00,547,30.5,67,1
14-04-2023 01:15,558,33.4,41,1
14-04-2023 01:30,466,32.8,31,0
14-04-2023 01:45,480,25,28,0
14-04-2023 02:00,496,33.4,61,0
14-04-2023 02:15,556,31.3,35,1
14-04-2023 02:30,483,32.8,42,0
14-04-2023 02:45,532,32.2,62,1
14-04-2023 03:00,541,30.1,34,1
14-04-2023 03:15,500,31.4,30,1
14-04-2023 03:30,513,26,31,1
14-04-2023 03:45,505,32.1,70,1
14-04-2023 04:00,680,32.9,70,1
14-04-2023 04:15,507,33.4,40,1
14-04-2023 04:30,489,32.9,22,0
14-04-2023 04:45,482,26,43,0
14-04-2023 05:00,559,32.3,49,1
14-04-2023 05:15,497,32.8,30,0
14-04-2023 05:30,506,30.6,46,1
14-04-2023 05:45,507,33.4,25,1
14-04-2023 06:00,523,32.8,52,1
14-04-2023 06:15,549,32.8,37,1
14-04-2023 06:30,537,30.6,36,1
14-04-2023 06:45,496,32.4,40,0
14-04-2023 07:00,471,33.4,66,0
14-04-2023 07:15,490,31.5,54,0
14-04-2023 07:30,519,26,50,1
14-04-2023 07:45,469,32.9,55,0
14-04-2023 08:00,490,31.1,27,0
14-04-2023 08:15,530,32.8,47,1
14-04-2023 08:30,501,33.4,37,1
14-04-2023 08:45,497,32.1,42,0
14-04-2023 09:00,500,32.8,57,1
14-04-2023 09:15,557,33.4,53,1
14-04-2023 09:30,472,33.4,24,0
14-04-2023 09:45,502,30.1,50,1
14-04-2023 10:00,482,31.5,21,0
14-04-2023 10:15,484,25,64,0
14-04-2023 10:30,558,30.1,23,1
14-04-2023 10:45,547,32.9,59,1
14-04-2023 11:00,542,30.6,63,1
14-04-2023 11:15,540,33.4,48,1
14-04-2023 11:30,520,32.1,31,1
14-04-2023 11:45,484,33.4,52,0
